"","year","nom.id","ind.id","chemistryaward","city","city_2","comments","country","country_2","department","gender","literatureaward","medicineaward","motivation","name","number","peaceaward","peaceaward_2","physicsaward","profession","state","university","university_2","yearbirth","yeardeath","award","n.noms","n.props","tot.noms","tot.props","prop.noms","prop.props","rank.noms","year.range"
"4037","1949",3311,"prop",NA,"Athens",NA,NA,"GREECE (GR)",NA,NA,"M",NA,NA,NA,"Michel  Dendias","9 - 5",NA,NA,NA,"Professor of Law",NA,"University of Athens",NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4038","1949",3573,"nom",NA,"Rome",NA,NA,"ITALY (IT)",NA,NA,"F",NA,NA,"Montessori furthered international understanding through her educational work.","Maria  Montessori","10 - 1",NA,NA,NA,"Educator. Inventor of the Montessori Educational System",NA,"Rome",NA,"1870","1952",0,4,0,53,55,0.0754716981132075,0,3.5,"1940-1950"
"4039","1949",3573,"prop",NA,"Rome",NA,NA,"ITALY (IT)",NA,NA,"F",NA,NA,NA,"Maria  Jervolino","10 - 1",NA,NA,NA,"Member of the Italian parliament",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4040","1949",3609,"prop",NA,"London",NA,NA,"UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Viscount Lambert","10 - 2",NA,NA,NA,"Member of the British parliament (House of Lords)",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4041","1949",3625,"prop",NA,"Utrecht",NA,NA,"NETHERLANDS (NL)",NA,NA,"F",NA,NA,NA,"Helena  Stellway","10 - 3",NA,NA,NA,"Professor of Philosophy",NA,"Utrecht University",NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4042","1949",3636,"prop",NA,"Utrecht",NA,NA,"NETHERLANDS (NL)",NA,NA,"M",NA,NA,NA,"M J Langved","10 - 4",NA,NA,NA,"Professor of Philosophy",NA,"Utrecht University",NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4043","1949",3936,"nom",NA,NA,NA,NA,"UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,"Boyd Orr was responsible for Great Britain's food policy during World War II, and he actively promoted international coordination of food supplies. In 1945 the UN Food and Agriculture Organization was formally established, and Boyd Orr became its director-general from 1945 to 1948. He initiated the founding of the International Emergency Food Council in 1946, and its aim was to meet the urgent need to revive agricultural production in order to prevent the famine that threatened numerous countries in the world.
Boyd Orr was also president of the National Peace Council and the World Union of Peace Organizations.","Lord (John)  Boyd Orr of Brechin","11 - 1","1949",NA,NA,"Physician and nutritionist. Founding director-general of the UN Food and Agricultural Organization.",NA,NA,NA,"1880","1971",1,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4044","1949",3936,"prop",NA,NA,NA,"Cadbury nominated Boyd Orr on behalf of The American Friends Service Committee.

Boyd Orr had been knighted in 1935, and in 1949 Boyd Orr was elevated to the peerage, and he became Baron Boyd Orr of Brechin.","UNITED STATES (US)",NA,NA,"M",NA,NA,NA,"Henry  Cadbury","11 - 1",NA,NA,NA,"Member of The American Friends Service Committee (Nobel Peace Prize laureate 1947).",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4045","1949",4253,"nom",NA,"Philadelphia",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,"Pearson had organized ""The friendship train"", a voluntary relief program for Europe.","Andrew Russell  Pearson","12 - 1",NA,NA,NA,"Journalist and philanthropic agitator","PA","Pennsylvania",NA,"1897","1969",0,2,0,53,55,0.0377358490566038,0,8,"1940-1950"
"4046","1949",4253,"prop",NA,"Washington, DC",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,NA,"Wayne  Morse","12 - 1",NA,NA,NA,"Member of Congress (Senate)",NA,NA,NA,"1900","1974",0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4047","1949",4294,"prop",NA,"Washington, DC",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,NA,"James William  Fulbright","12 - 2",NA,NA,NA,"Member of Congress (Senate)",NA,NA,NA,"1905","1995",0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4048","1949",4597,"nom",NA,"Buenos Aires",NA,NA,"ARGENTINA (AR)",NA,NA,"M",NA,NA,NA,"Juan Domingo  Perón","13 - 1",NA,NA,NA,"President of Argentina 1946-1955, 1973-1974.",NA,NA,NA,"1895","1974",0,2,0,53,55,0.0377358490566038,0,8,"1940-1950"
"4049","1949",4597,"prop",NA,"Paris",NA,"The nominator enclosed several speeches made by Perón.","FRANCE (FR)",NA,NA,"M",NA,NA,NA,"Edmond  Michelet","13 - 1",NA,NA,NA,"Member of the French parliament",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4050","1949",4927,"nom",NA,"Buenos Aires",NA,NA,"ARGENTINA (AR)",NA,NA,"F",NA,NA,NA,"María Eva Duarte (Evita)  Perón","14 - 1",NA,NA,NA,"Wife of Argentine president Juan Perón",NA,NA,NA,"1919","1952",0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4051","1949",4927,"prop",NA,"Buenos Aires",NA,"The nominator suggested a prize divided between the two candidates.","ARGENTINA (AR)",NA,NA,"M",NA,NA,NA,"Virgilio  Filippo","14 - 1",NA,NA,NA,"Member of the Argentine parliament",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4052","1949",5242,"nom",NA,"Vienna",NA,NA,"AUSTRIA (AT)",NA,NA,"M",NA,NA,"Renner was nominated for his peace work during World War I, and for his policy in favour of the principles of the UNO after World War II.","Karl  Renner","15 - 1",NA,NA,NA,"President 1945-50.",NA,NA,NA,"1870","1950",0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4053","1949",5242,"prop",NA,"Vienna",NA,NA,"AUSTRIA (AT)",NA,NA,"M",NA,NA,NA,"Hans  Sperl","15 - 1",NA,NA,NA,"Professor. Member of the Institute of International Law.",NA,"Vienna",NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4054","1949",5560,"nom",NA,"New York",NA,NA,"UNITED STATES (US)",NA,NA,"F",NA,NA,NA,"Anna Eleanor  Roosevelt","16 - 1",NA,NA,NA,"Delegate to the UN. Chairman of the UN Commission on Human Rights.","NY",NA,NA,"1884","1962",0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4055","1949",5560,"prop",NA,"Washington, DC",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,NA,"Arnold  Lien","16 - 1",NA,NA,NA,"Professor of Political Science",NA,"Washington",NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4056","1949",5898,"nom",NA,"Bordeaux",NA,NA,"FRANCE (FR)",NA,NA,"M",NA,NA,"Scelle and Ruyssen contributed greatly to the development of international law. They promoted international law through their work for the journal ""La Paix par la Droit"".","Théodore Eugène César  Ruyssen","17 - 1",NA,NA,NA,"Former Professor of Philosophy.",NA,"University of Bordeaux",NA,"1868","1967",0,2,0,53,55,0.0377358490566038,0,8,"1940-1950"
"4057","1949",5898,"nom",NA,"Paris",NA,NA,"FRANCE (FR)",NA,NA,"M",NA,NA,"Ruyssen and Scelle contributed greatly to the development of international law. They promoted international law through their work for the journal ""La Paix par la Droit"".","Georges  Scelle","17 - 1",NA,NA,NA,"Professor of Law.",NA,"Sorbonne",NA,"1878","1961",0,2,0,53,55,0.0377358490566038,0,8,"1940-1950"
"4058","1949",5898,"prop",NA,"Geneva",NA,"Wehberg suggested a prize divided between the two candidates.","GERMANY (DE)",NA,NA,"M",NA,NA,NA,"Hans  Wehberg","17 - 1",NA,NA,NA,"Member of the Institute of International Law. Member of the Commission of the Permanent International Peace Bureau.",NA,"Geneva Institute of International Studies",NA,"1885","1962",0,2,2,53,55,0.0377358490566038,0.0363636363636364,8,"1940-1950"
"4059","1949",6529,"nom",NA,NA,NA,NA,"CHILE (CL)",NA,NA,"M",NA,NA,"Tocornal was nominated for his contribution to international law, especially Latin American relations.","Don Miguel  Tocornal","19 - 1",NA,NA,NA,"Professor of International Law and politician.",NA,NA,NA,NA,NA,0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4060","1949",6529,"prop",NA,"Buenos Aires",NA,NA,"ARGENTINA (AR)",NA,NA,"M",NA,NA,NA,"Carlos Saavedra  Lamas","19 - 1",NA,NA,NA,"Jurist and statesman. Nobel Peace Prize laureate 1936.",NA,NA,NA,"1878","1959",0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4061","1949",6849,"nom",NA,"Grundlsee",NA,NA,"AUSTRIA (AT)",NA,NA,"M",NA,NA,"Ude was nominated for his relentless resistance to the Nazi regime.","Johannes  Ude","20 - 1",NA,NA,NA,"Professor of theology and peace worker",NA,NA,NA,"1874","1965",0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4062","1949",6849,"prop",NA,NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,"Konstantin  Radakovic","20 - 1",NA,NA,NA,"Professor of Philosophy",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4063","1949",7140,"nom",NA,NA,NA,NA,"SOUTH AFRICA (ZA)",NA,NA,"M",NA,NA,NA,"Marcus  Wald","21 - 1",NA,NA,NA,"Rabbi",NA,NA,NA,NA,NA,0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4064","1949",7140,"prop",NA,NA,NA,"Smit enclosed Wald's book on Jewish comprehensions of the peace problem.","SOUTH AFRICA (ZA)",NA,NA,"M",NA,NA,NA,"D L Smit","21 - 1",NA,NA,NA,"Member of the South African parliament",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4065","1949",7405,"nom",NA,NA,NA,NA,"SWEDEN (SE)",NA,NA,"M",NA,NA,"Wallenberg was nominated for his efforts to rescue Hungarian Jews during World War II. In 1944 he established ""protected houses"" flying the flags of neutral countries, where Jews could be protected from deportation to concentration camps. He also distributed food and clothing to Jewish prisoners and tried to provide some of them with papers and money so that they could escape from the Nazis. Wallenberg advocated peace and humanitarianism through his work for Jewish refugees.","Raoul  Wallenberg","22 - 1",NA,NA,NA,"Businessman and diplomat",NA,NA,NA,"1912","1947",0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4066","1949",7405,"prop",NA,"Stockholm",NA,"Wallenberg was arrested by Soviet authorities in Hungary in Januray 1945. He was sent to a prison in the Soviet Union, and it is assumed that he died in prison in 1947. The nominator emphasized that the Nobel Peace Prize could contribute to hasten his release.","SWEDEN (SE)",NA,NA,"M",NA,NA,NA,"Bertil  von Friesen","22 - 1",NA,NA,NA,"Member of the Swedish parliament",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4067","1949",7640,"nom",NA,"Geneva",NA,"Wehberg suggested a divided prize between the two candidates.","SWITZERLAND (CH)",NA,NA,"M",NA,NA,NA,"Hans  Wehberg","23 - 1",NA,NA,NA,"Peace worker. Professor of Law",NA,"Geneva Institute of International Studies",NA,"1885","1962",0,2,2,53,55,0.0377358490566038,0.0363636363636364,8,"1940-1950"
"4068","1949",7640,"prop",NA,NA,NA,NA,"GREECE (GR)",NA,NA,"M",NA,NA,NA,"E  Vallindas","23 - 1",NA,NA,NA,"Professor of Law",NA,"Saloniki",NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4069","1949",7662,"prop",NA,"Athens",NA,NA,"GREECE (GR)",NA,NA,"M",NA,NA,NA,"Jean  Spiropoulos","23 - 2",NA,NA,NA,"Professor of International Law",NA,"University of Athens",NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4070","1949",7878,"nom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The nominators emhasized Count Bernadotte's personal peace efforts and they referred to the statutes of the Count Bernadotte Memorial Fund.","Count Bernadotte Memorial Fund (Greve Bernadottes Minnefond)","24 - 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4071","1949",7878,"prop",NA,"Oslo",NA,NA,"NORWAY (NO)",NA,NA,"M",NA,NA,NA,"Sverre  Løberg","24 - 1",NA,NA,NA,"Member of the Norwegian parliament",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4072","1949",7878,"prop",NA,"Oslo",NA,NA,"NORWAY (NO)",NA,NA,"M",NA,NA,NA,"Christian Stephansen  Oftedal","24 - 1",NA,NA,NA,"Member of the Norwegian parliament",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4073","1949",7878,"prop",NA,"Oslo",NA,"Oftedal was a member of the Norwegian Nobel Committee 1946-1948.","NORWAY (NO)",NA,NA,"M",NA,NA,NA,"Arne  Strøm","24 - 1",NA,NA,NA,"Member of the Norwegian parliament",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4074","1949",8157,"nom",NA,NA,NA,NA,"UNITED STATES (US)",NA,NA,NA,NA,NA,NA,"CARE (Cooperative For American Remittances to Europe)","25 - 1",NA,NA,NA,"International aid and development organization",NA,NA,NA,NA,NA,0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4075","1949",8157,"prop",NA,"Vienna",NA,"Cooperative For American Remittances To Europe was later renamed Cooperative For American Relief Everywhere. The organization operates in about 35 countries worldwide. 

Figl nominated CARE on behalf of the Austrian government.","AUSTRIA (AT)",NA,NA,"M",NA,NA,NA,"Ignatius  Figl","25 - 1",NA,NA,NA,"Member of the Austrian government",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4076","1949",8384,"nom",NA,"London",NA,NA,"UNITED KINGDOM (GB)",NA,NA,NA,NA,NA,NA,"Grotius Society","26 - 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4077","1949",8384,"prop",NA,NA,NA,NA,"UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Sir Cecil J B Hurst","26 - 1",NA,NA,NA,"Jurist. Member of the International Court of Justice",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4078","1949",8384,"prop",NA,NA,NA,NA,"UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Lord du  Parcq","26 - 1",NA,NA,NA,"Jurist. Member of the International Court of Justice",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4079","1949",8384,"prop",NA,NA,NA,"The nomination was supported by Alejandro Alvarez and Charles de Visscher, both judges at the International Court of Justice.
The nominators enclosed a survey over the Grotius Society's efforts and plans for the future.","UNITED KINGDOM (GB)",NA,NA,"M",NA,NA,NA,"Sir Arnold  McNair","26 - 1",NA,NA,NA,"Jurist. Member of the International Court of Justice",NA,NA,NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4080","1949",8615,"nom",NA,"Geneva",NA,NA,NA,NA,NA,NA,NA,NA,"ILO was nominated for its efforts to accomplish international agreements on improved working conditions.","International Labour Organisation (ILO)","27 - 1","1969",NA,NA,"UN agency aimed at improving labor conditions and living standards",NA,NA,NA,NA,NA,0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4081","1949",8615,"prop",NA,"Leiden",NA,NA,"NETHERLANDS (NL)",NA,NA,"M",NA,NA,NA,"J M van Beumelen","27 - 1",NA,NA,NA,"Professor of Law",NA,"Leiden University",NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4082","1949",8615,"prop",NA,"Leiden",NA,"Beumelen and Westrtrate nominated ILO on behalf of the faculty of law at the University of Leiden.","NETHERLANDS (NL)",NA,NA,"M",NA,NA,NA,"C  Westrtrate","27 - 1",NA,NA,NA,"Professor of Law",NA,"Leiden University",NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4083","1949",8892,"nom",NA,"Geneva",NA,NA,"SWITZERLAND (CH)",NA,NA,NA,NA,NA,NA,"The International Committee of the Red Cross","28 - 1","1917","1963",NA,"NGO aimed at aiding victims of war and ensuring observance of humanitarian law",NA,NA,NA,NA,NA,0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4084","1949",8892,"prop",NA,"Helsinki",NA,"Jean Henri Dunant, co-winner of the first Nobel Prize for Peace in 1901, was the founder of the Red Cross.","FINLAND (FI)",NA,NA,"M",NA,NA,NA,"Erik  Castrén","28 - 1",NA,NA,NA,"Professor of Law",NA,"University of Helsinki",NA,NA,NA,0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4085","1949",9072,"nom",NA,NA,NA,NA,"BELGIUM (BE)",NA,NA,NA,NA,NA,"Service Civil International was nominated for their work to further international understanding through international civil service.","Service Civil International","29 - 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,53,55,0.0188679245283019,0,21,"1940-1950"
"4086","1949",9072,"prop",NA,"Boston",NA,NA,"UNITED STATES (US)",NA,NA,"F",NA,NA,NA,"Emily Greene  Balch","29 - 1",NA,NA,NA,"Nobel Peace Prize laureate 1946.","MA",NA,NA,"1867","1961",0,0,1,53,55,0,0.0181818181818182,56,"1940-1950"
"4087","1950",263,"nom",NA,"Pondicherry (Puducherry)",NA,NA,"INDIA (IN)",NA,NA,"M",NA,NA,NA,"Sri  Aurobindo","1 - 1",NA,NA,NA,"Poet, nationalist and pacifist",NA,NA,NA,"1872","1950",0,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4088","1950",263,"prop",NA,"Waltair",NA,"Sen enclosed a printed message from the candidate, a speech made by the candidate and a bibliography.","INDIA (IN)",NA,NA,"M",NA,NA,NA,"Saileswar  Sen","1 - 1",NA,NA,NA,"Professor of Philosophy",NA,"Andhri University",NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4089","1950",716,"nom",NA,"Brussels",NA,NA,"BELGIUM (BE)",NA,NA,"M",NA,NA,NA,"Louis Gustave Jean Marie T de Brouckère","2 - 1",NA,NA,NA,"Politician",NA,NA,NA,"1870","1951",0,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4090","1950",716,"prop",NA,"Brussels",NA,NA,"BELGIUM (BE)",NA,NA,"M",NA,NA,NA,"Henri  Rolin","2 - 1",NA,NA,NA,"Member of the International Court of Justice, the Institute of International Law",NA,NA,NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4091","1950",1107,"nom",NA,"New York",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,"Bunche was nominated for his successful mediation in the first Arab-Israeli war (1948-1949). He made the conflicting parties agree to an armistice in 1949.
The nominators also emphasized the fact that Bunche was colored, and that the Nobel Committee would contribute to peace itself by awarding the Peace Prize to him.","Ralph Johnson  Bunche","3 - 1","1950",NA,NA,"Professor and social scientist. Director of the UN Trusteeship Department. Acting mediator in Palestine 1948.","NY",NA,NA,"1904","1971",1,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4092","1950",1107,"prop",NA,"Oslo",NA,"Co-nominator: Herman Smitt Engebretsen acted as a substitute member of the Norwegian Nobel Committee in 1946.","NORWAY (NO)",NA,NA,"M",NA,NA,NA,"Finn  Moe","3 - 1",NA,NA,NA,"Members of the Norwegian parliament",NA,NA,NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4093","1950",1492,"nom",NA,NA,NA,NA,"NEW ZEALAND (NZ)",NA,NA,"M",NA,NA,NA,"Francis  Carlisle","4 - 1",NA,NA,NA,"Publisher of peace literature",NA,NA,NA,NA,NA,0,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4094","1950",1492,"prop",NA,NA,NA,NA,"NEW ZEALAND (NZ)",NA,NA,"M",NA,NA,NA,"E B Neale","4 - 1",NA,NA,NA,"Member of the parliament of New Zealand",NA,NA,NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4095","1950",1868,"nom",NA,"Paris",NA,NA,"FRANCE (FR)",NA,NA,"M",NA,NA,"Cassin was nominated for his contribution to the Universal Declaration of Human Rights.","René-Samuel  Cassin","5 - 1","1968",NA,NA,"Member of the UN Human Rights Commission, delegate to the General Assembly",NA,NA,NA,"1887","1976",0,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4096","1950",1868,"prop",NA,"Cambridge",NA,"Cassin was on the short list, but no new evaluation was requested.","UNITED STATES (US)",NA,NA,"M",NA,NA,NA,"Manley Ottmer  Hudson","5 - 1",NA,NA,NA,"Professor of Law (Jurisprudence)","MA","Harvard University",NA,"1886","1960",0,0,2,82,80,0,0.025,71,"1940-1950"
"4097","1950",2248,"nom",NA,NA,NA,NA,"INDIA (IN)",NA,NA,"M",NA,NA,"Chauduri was nominated for his book ""A Constitution for World Government"".","Sanjib  Chaudhuri","6 - 1",NA,NA,NA,"Jurist",NA,NA,NA,NA,NA,0,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4098","1950",2248,"prop",NA,"Calcutta",NA,"The nominator enclosed ""A Constitution for World Government"".","INDIA (IN)",NA,NA,"M",NA,NA,NA,"R  Majundar","6 - 1",NA,NA,NA,"Professor of Law (Jurisprudence)",NA,"University of Calcutta",NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4099","1950",2583,"nom",NA,"London",NA,NA,"UNITED KINGDOM (GB)",NA,NA,"M","1953",NA,NA,"Sir Winston Leonard Spencer  Churchill","7 - 1",NA,NA,NA,"Statesman and author. Prime Minister 1940-1945, 1951-1955",NA,NA,NA,"1874","1965",0,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4100","1950",2583,"prop",NA,"Copenhagen",NA,NA,"DENMARK (DK)",NA,NA,"M",NA,NA,NA,"Vinding  Kruse","7 - 1",NA,NA,NA,"Professor of Law (Jurisprudence)",NA,"University of Copenhagen",NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4101","1950",2917,"nom",NA,NA,NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,NA,"Ewing  Cockrell","8 - 1",NA,NA,NA,"Jurist. President of the US Federation of Justice",NA,NA,NA,"1874",NA,0,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4102","1950",2917,"prop",NA,"Washington, DC",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,NA,"Elbert  Thomas","8 - 1",NA,NA,NA,"Member of Congress (Senate)",NA,NA,NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4103","1950",3249,"nom",NA,NA,NA,NA,"SWITZERLAND (CH)",NA,NA,"M",NA,NA,"Corti founded the first Pestalozzi Children's Village in Switzerland to care for orphans and refugees displaced by the World War II.","Walter Robert  Corti","9 - 1",NA,NA,NA,"Journalist. Humanist.",NA,NA,NA,"1910","1990",0,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4104","1950",3249,"prop",NA,"Geneva",NA,"Wehberg also nominated Georges Scelle.

Pestalozzi (1746-1827) was a Swiss humanitarian and educationalist who believed that it was his duty to help the poor and make them become valued members of society.","SWITZERLAND (CH)",NA,NA,"M",NA,NA,NA,"Hans  Wehberg","9 - 1",NA,NA,NA,"Member of the Institute of International Law. Member of the Commission of the Permanent International Peace Bureau.",NA,"Geneva Institute of International Law",NA,"1885","1962",0,0,2,82,80,0,0.025,71,"1940-1950"
"4105","1950",3574,"nom",NA,"Vienna",NA,NA,"AUSTRIA (AT)",NA,NA,"M",NA,NA,"Coudenhove-Kalergi was nominated for his work for European unity.","Count Richard Nicolas  Coudenhove-Kalergi","10 - 1",NA,NA,NA,"Historian and writer",NA,"Vienna",NA,"1894","1972",0,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4106","1950",3574,"prop",NA,"New York",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,NA,"Arnold J Zurcher","10 - 1",NA,NA,NA,"Professor of Political Science","NY","New York University",NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4107","1950",3937,"nom",NA,"Canberra",NA,NA,"AUSTRALIA (AU)",NA,NA,"M",NA,NA,NA,"Herbert Vere  Evatt","11 - 1",NA,NA,NA,"Statesman and jurist",NA,NA,NA,"1894","1965",0,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4108","1950",3937,"prop",NA,"Evanston",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,NA,"Brunson  Kacchesney","11 - 1",NA,NA,NA,"Professor of International Law","IL","Northwestern University",NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4109","1950",4254,"nom",NA,"Paris",NA,NA,"FRANCE (FR)",NA,NA,"M",NA,NA,"Henri-Demont founded the organization ""Pour supprimer ce crime: la Guerre"", that worked for a perfection of the judicial aspects of the League of Nations. It wanted the Permanent Court of International Justice to elaborate a ""Law of the Nations"" and a global constitution. The nominators emphasized Henri-Demont's lifelong effort in promoting this project.","N  Henri-Demont","12 - 1",NA,NA,NA,"Jurist",NA,NA,NA,NA,NA,0,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4110","1950",4254,"prop",NA,"Paris",NA,NA,"FRANCE (FR)",NA,NA,"M",NA,NA,NA,"René  Coty","12 - 1",NA,NA,NA,"Member of the French senate",NA,NA,NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4111","1950",4254,"prop",NA,"Paris",NA,NA,"FRANCE (FR)",NA,NA,"M",NA,NA,NA,"Gaston  Kanent","12 - 1",NA,NA,NA,"Member of the French senate",NA,NA,NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4112","1950",4598,"nom",NA,"Chicago",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,"Hutchins worked for international understanding and for the establishment of a world government.","Robert Maynard  Hutchins","13 - 1",NA,NA,NA,"Educator and editor. Chancellor of Chicago University.","IL","University of Chicago",NA,"1899","1977",0,3,1,82,80,0.0365853658536585,0.0125,7,"1940-1950"
"4113","1950",4598,"prop",NA,"Chicago",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,NA,"John U Nef","13 - 1",NA,NA,NA,"Professor of Economic History.","IL","University of Chicago",NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4114","1950",4629,"prop",NA,"Frankfurt am Main",NA,"The nomination was made on behalf of six professors of law at Goethe University.","GERMANY (DE)",NA,NA,"M",NA,NA,NA,"Walter  Hallstein","13 - 2",NA,NA,NA,"Professor of Law",NA,"Goethe University",NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4115","1950",4643,"prop",NA,"Princeton",NA,NA,"UNITED STATES (US)",NA,NA,"M",NA,NA,NA,"Jacques  Maritain","13 - 3",NA,NA,NA,"Professor of Philosophy","NJ","Princeton University",NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
"4116","1950",4928,"nom",NA,NA,NA,NA,"AUSTRIA (AT)",NA,NA,"M",NA,NA,"Häfliger was nominated for his work as representative of the International Committee of the Red Cross during World War II.","Louis  Häfliger","14 - 1",NA,NA,NA,"Philanthropist",NA,NA,NA,NA,NA,0,1,0,82,80,0.0121951219512195,0,22,"1940-1950"
"4117","1950",4928,"prop",NA,"Vienna",NA,NA,"AUSTRIA (AT)",NA,NA,"M",NA,NA,NA,"Otto  Tschadak","14 - 1",NA,NA,NA,"Minister of Justice",NA,NA,NA,NA,NA,0,0,1,82,80,0,0.0125,71,"1940-1950"
